"EmployeeID","CurrentRole","Python","Machine Learning","Java","SQL","JavaScript","Project Management","Communication","UI/UX Design"
"825","Data Scientist","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"826","Product Manager","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"827","Sales Representative","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"828","Software Engineer","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"829","Data Scientist","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"830","Sales Representative","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE"
"831","Sales Representative","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"832","Sales Representative","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"833","Sales Representative","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"834","Data Scientist","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"835","Software Engineer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"836","Data Scientist","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"837","Sales Representative","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"838","Data Scientist","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"839","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"840","Product Manager","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"841","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"842","Product Manager","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"843","Product Manager","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE"
"844","Data Scientist","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"845","UX Designer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"846","Software Engineer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"847","UX Designer","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"848","Product Manager","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE"
"849","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"850","Sales Representative","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"851","Product Manager","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"852","Product Manager","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"853","Product Manager","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"854","UX Designer","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"855","Product Manager","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"856","UX Designer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"857","Product Manager","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"858","Data Scientist","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"859","Software Engineer","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"860","Product Manager","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"861","Sales Representative","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"862","Product Manager","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"863","Software Engineer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"864","Data Scientist","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"865","Software Engineer","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"866","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"867","UX Designer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"868","Software Engineer","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"869","Data Scientist","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"870","Product Manager","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"871","Software Engineer","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"872","Product Manager","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"873","Data Scientist","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"874","Software Engineer","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"875","Software Engineer","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"876","UX Designer","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"877","Data Scientist","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE"
"878","Sales Representative","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"879","Sales Representative","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"880","UX Designer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"881","Data Scientist","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"882","Data Scientist","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"883","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"884","UX Designer","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"885","Data Scientist","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"886","Software Engineer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"887","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"888","UX Designer","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"889","Product Manager","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"890","Software Engineer","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"891","Sales Representative","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"892","Software Engineer","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"893","Product Manager","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"894","Data Scientist","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"895","Sales Representative","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"896","UX Designer","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"897","Data Scientist","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"898","UX Designer","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"899","UX Designer","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"900","UX Designer","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"901","Data Scientist","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"902","Product Manager","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"903","Sales Representative","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"904","Data Scientist","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"905","Product Manager","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"906","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"907","Sales Representative","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"908","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"909","Data Scientist","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"910","Data Scientist","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"911","Product Manager","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"912","Sales Representative","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"913","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE"
"914","UX Designer","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"915","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE"
"916","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"917","Product Manager","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE"
"918","Product Manager","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE"
"919","Product Manager","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"920","Data Scientist","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"921","Product Manager","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"922","Product Manager","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE"
"923","Sales Representative","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"924","Software Engineer","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"925","UX Designer","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"926","Software Engineer","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"927","Product Manager","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE"
"928","Sales Representative","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"929","Sales Representative","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"930","Product Manager","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"931","Product Manager","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"932","Sales Representative","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE"
"933","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"934","Sales Representative","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"935","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE"
"936","Sales Representative","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE"
"937","Sales Representative","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"938","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"939","Product Manager","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"940","Software Engineer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"941","UX Designer","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"942","UX Designer","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"943","Software Engineer","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"944","Sales Representative","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"945","Software Engineer","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"946","UX Designer","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE"
"947","Software Engineer","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE"
"948","UX Designer","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"949","Sales Representative","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"950","UX Designer","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE"
"951","Software Engineer","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"952","Product Manager","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"953","Data Scientist","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"954","Sales Representative","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"955","UX Designer","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE"
"956","Product Manager","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"957","Software Engineer","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"958","Software Engineer","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"959","Data Scientist","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"960","UX Designer","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"961","Product Manager","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"962","Sales Representative","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE"
"963","Sales Representative","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"964","Data Scientist","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE"
"965","Product Manager","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"966","Data Scientist","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"967","UX Designer","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE"
"968","Data Scientist","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE"
"969","Product Manager","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"970","Data Scientist","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE"
"971","Sales Representative","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"972","Software Engineer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE"
"973","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"974","Sales Representative","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE"
"975","Data Scientist","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"976","Data Scientist","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE"
"977","Product Manager","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE"
"978","UX Designer","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"979","Product Manager","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"980","UX Designer","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"981","Product Manager","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"982","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"983","UX Designer","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE"
"984","UX Designer","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"985","UX Designer","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE"
"986","Product Manager","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
"987","Software Engineer","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE"
"988","Software Engineer","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE"
"989","Data Scientist","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"990","Sales Representative","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE"
"991","UX Designer","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE"
"992","UX Designer","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE"
"993","Data Scientist","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"994","Sales Representative","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE"
"995","UX Designer","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE"
"996","Product Manager","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE"
"997","Sales Representative","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE"
"998","Data Scientist","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE"
"999","Sales Representative","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"1000","Product Manager","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE"
